AN_BASE;NM_GRANDE_AREA_CONHECIMENTO;NM_AREA_CONHECIMENTO;NM_AREA_BASICA;NM_SUBAREA_CONHECIMENTO;NM_ESPECIALIDADE;CD_AREA_AVALIACAO;NM_AREA_AVALIACAO;CD_ENTIDADE_CAPES;CD_ENTIDADE_EMEC;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;IN_REDE;SG_ENTIDADE_ENSINO_REDE;CS_STATUS_JURIDICO;DS_DEPENDENCIA_ADMINISTRATIVA;DS_ORGANIZACAO_ACADEMICA;NM_REGIAO;SG_UF_PROGRAMA;NM_MUNICIPIO_PROGRAMA_IES;NM_MODALIDADE_PROGRAMA;CD_PROGRAMA_IES;NM_PROGRAMA_IES;NM_PROGRAMA_IDIOMA;NM_GRAU_PROGRAMA;CD_CONCEITO_PROGRAMA;AN_INICIO_PROGRAMA;AN_INICIO_CURSO;DS_SITUACAO_PROGRAMA;DT_SITUACAO_PROGRAMA;ID_ADD_FOTO_PROGRAMA_IES;ID_ADD_FOTO_PROGRAMA
2018;CIÊNCIAS HUMANAS;PSICOLOGIA;PSICOLOGIA;NÃO SE APLICA;NÃO SE APLICA;37;PSICOLOGIA;53001010;2;UNB;UNIVERSIDADE DE BRASÍLIA;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;CENTRO-OESTE;DF;BRASÍLIA;ACADÊMICO;53001010064P1;PSICOLOGIA CLÍNICA E CULTURA;CLINICAL PSYCHOLOGY AND CULTURE;MESTRADO/DOUTORADO;5;2006;2006/2006;EM FUNCIONAMENTO;06JAN2014:00:00:00;137095;73039
2018;MULTIDISCIPLINAR;MATERIAIS;MATERIAIS;NÃO SE APLICA;NÃO SE APLICA;47;MATERIAIS;33002045;NI;USP/SC;UNIVERSIDADE DE SÃO PAULO ( SÃO CARLOS );NÃO;NA;ESTADUAL;PÚBLICO;NÃO INFORMADO;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33002045017P6;CIÊNCIAS E ENGENHARIA DE MATERIAIS;MATERIALS SCIENCE AND ENGINEERING;MESTRADO/DOUTORADO;6;1993;1993/1993;EM FUNCIONAMENTO;09NOV2012:00:00:00;138526;74344
2018;CIÊNCIAS DA SAÚDE;MEDICINA;DOENÇAS INFECCIOSAS E PARASITÁRIAS;CLÍNICA MÉDICA;DOENÇAS INFECCIOSAS E PARASITÁRIAS;16;MEDICINA II;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010204P4;MEDICINA TROPICAL;TROPICAL MEDICINE;MESTRADO/DOUTORADO;5;2008;2008/2008;EM FUNCIONAMENTO;24MAY2012:00:00:00;138445;74303
2018;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;SOCIAIS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;31010016;NI;FIOCRUZ;FUNDACAO OSWALDO CRUZ (FIOCRUZ);NÃO;NA;FEDERAL;PÚBLICO;NÃO INFORMADO;SUDESTE;RJ;RIO DE JANEIRO;ACADÊMICO;31010016022P7;INFORMAÇÃO E COMUNICAÇÃO EM SAÚDE ( PPGICS );INFORMATION AND COMMUNICATION IN HEALTH;MESTRADO/DOUTORADO;5;2009;2009/2009;EM FUNCIONAMENTO;22JAN2014:00:00:00;137512;73411
2018;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;42005019;21;PUC/RS;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;NÃO;NA;PARTICULAR;PRIVADO;UNIVERSIDADE;SUL;RS;PORTO ALEGRE;ACADÊMICO;42005019001P0;EDUCAÇÃO;GRADUATION PROGRAM IN EDUCATION;MESTRADO/DOUTORADO;6;1972;1972/1989;EM FUNCIONAMENTO;07MAR2013:00:00:00;137787;73671
2018;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;ADMINISTRAÇÃO;NÃO SE APLICA;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;40004015;57;UEM;UNIVERSIDADE ESTADUAL DE MARINGÁ;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;SUL;PR;MARINGÁ;ACADÊMICO;40004015035P0;ADMINISTRAÇÃO;POST GRADUATION PROGRAM IN ADMINISTRATION;MESTRADO/DOUTORADO;4;2010;2010/2014;EM FUNCIONAMENTO;04DEC2013:00:00:00;138569;74367
2018;CIÊNCIAS HUMANAS;TEOLOGIA;TEOLOGIA;NÃO SE APLICA;NÃO SE APLICA;44;CIÊNCIAS DA RELIGIÃO E TEOLOGIA;52002012;527;PUC-GOIÁS;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS;NÃO;NA;PARTICULAR;PRIVADO;UNIVERSIDADE;CENTRO-OESTE;GO;GOIÂNIA;ACADÊMICO;52002012002P6;CIÊNCIAS DA RELIGIÃO;SCIENCES OF RELIGION;MESTRADO/DOUTORADO;5;1999;1999/2007;EM FUNCIONAMENTO;29JAN2013:00:00:00;138596;74374
2018;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;NEGÓCIOS INTERNACIONAIS;ADMINISTRAÇÃO DE EMPRESAS;NEGÓCIOS INTERNACIONAIS;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;33014019;NI;FGV/SP;FUNDAÇÃO GETÚLIO VARGAS (SP);NÃO;NA;PARTICULAR;PRIVADO;NÃO INFORMADO;SUDESTE;SP;SÃO PAULO;PROFISSIONAL;33014019006P2;GESTÃO INTERNACIONAL;PROFESSIONAL MASTER IN INTERNATIONAL MANAGEMENT;MESTRADO PROFISSIONAL;4;2009;2009;EM FUNCIONAMENTO;14JAN2013:00:00:00;136651;72648
2018;ENGENHARIAS;ENGENHARIA ELÉTRICA;ENGENHARIA ELÉTRICA;NÃO SE APLICA;NÃO SE APLICA;14;ENGENHARIAS IV;41002016;43;UDESC;UNIVERSIDADE DO ESTADO DE SANTA CATARINA;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;SUL;SC;JOINVILLE;ACADÊMICO;41002016018P9;ENGENHARIA ELÉTRICA;GRADUATE PROGRAM IN ELECTRICAL ENGINEERING;MESTRADO/DOUTORADO;3;2009;2009/2013;EM FUNCIONAMENTO;11JUN2013:00:00:00;137132;73076
2018;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;ADMINISTRAÇÃO;NÃO SE APLICA;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;33092010;316;UNINOVE;UNIVERSIDADE NOVE DE JULHO;NÃO;NA;PARTICULAR;PRIVADO;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;PROFISSIONAL;33092010008P0;GESTÃO DE PROJETOS;MASTER OF PROJECT MANAGEMENT PROGRAM;MESTRADO PROFISSIONAL;5;2010;2010;EM FUNCIONAMENTO;09JAN2013:00:00:00;137138;73053
2018;CIÊNCIAS AGRÁRIAS;AGRONOMIA;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;52004015;3974;FESURV;UNIVERSIDADE DE RIO VERDE;NÃO;NA;MUNICIPAL;PÚBLICO;UNIVERSIDADE;CENTRO-OESTE;GO;RIO VERDE;ACADÊMICO;52004015001P2;PRODUÇÃO VEGETAL;CROP PRODUCTION;MESTRADO;4;2004;2004;EM FUNCIONAMENTO;18SEP2013:00:00:00;135635;71681
2018;CIÊNCIAS DA SAÚDE;ENFERMAGEM;ENFERMAGEM;NÃO SE APLICA;NÃO SE APLICA;20;ENFERMAGEM;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUDESTE;RJ;NITERÓI;ACADÊMICO;31003010067P1;ENFERMAGEM;SCIENCES HEALTH CARE;MESTRADO/DOUTORADO;4;2009;2009/2014;EM FUNCIONAMENTO;07AUG2010:00:00:00;136008;72033
2018;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;SAÚDE E BIOLÓGICAS;NÃO SE APLICA;45;INTERDISCIPLINAR;33024014;22;UPM;UNIVERSIDADE PRESBITERIANA MACKENZIE;NÃO;NA;PARTICULAR;PRIVADO;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33024014009P3;DISTÚRBIOS DO DESENVOLVIMENTO;DEVELOPMENTAL DISORDERS PROGRAMME;MESTRADO/DOUTORADO;6;1992;1992/2009;EM FUNCIONAMENTO;27AUG2013:00:00:00;137233;73148
2018;MULTIDISCIPLINAR;ENSINO;ENSINO;NÃO SE APLICA;NÃO SE APLICA;46;ENSINO;15006018;38;UEPA;UNIVERSIDADE DO ESTADO DO PARÁ;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;NORTE;PA;BELÉM;PROFISSIONAL;15006018008P5;ENSINO DE MATEMÁTICA;MATHEMATICS EDUCATION;MESTRADO PROFISSIONAL;3;2015;2015;EM FUNCIONAMENTO;01JUL2015:00:00:00;137275;73228
2018;CIÊNCIAS BIOLÓGICAS;GENÉTICA;GENÉTICA;NÃO SE APLICA;NÃO SE APLICA;6;CIÊNCIAS BIOLÓGICAS I;33003017;54;UNICAMP;UNIVERSIDADE ESTADUAL DE CAMPINAS;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;SUDESTE;SP;CAMPINAS;ACADÊMICO;33003017024P2;GENÉTICA E BIOLOGIA MOLECULAR;GRADUATE PROGRAM IN GENETICS AND MOLECULAR BIOLOGY;MESTRADO/DOUTORADO;7;1980;1980/1980;EM FUNCIONAMENTO;25APR2012:00:00:00;137167;73162
2018;CIÊNCIAS EXATAS E DA TERRA;FÍSICA;FÍSICA;NÃO SE APLICA;NÃO SE APLICA;3;ASTRONOMIA / FÍSICA;24001015;NI;UFPB-JP;UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA );NÃO;NA;FEDERAL;PÚBLICO;NÃO INFORMADO;NORDESTE;PB;JOÃO PESSOA;ACADÊMICO;24001015002P0;FÍSICA;PROGRAM OF GRADUATE STUDIES IN PHYSICS;MESTRADO/DOUTORADO;5;1973;1973/1980;EM FUNCIONAMENTO;12DEC2013:00:00:00;137238;73182
2018;CIÊNCIAS BIOLÓGICAS;ECOLOGIA;ECOLOGIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;12002011;NI;INPA;INSTITUTO NACIONAL DE PESQUISAS DA AMAZÔNIA;NÃO;NA;FEDERAL;PÚBLICO;NÃO INFORMADO;NORTE;AM;MANAUS;ACADÊMICO;12002011003P0;BIOLOGIA (ECOLOGIA);GRADUATE PROGRAM IN ECOLOGY;MESTRADO/DOUTORADO;6;1976;1976/1976;EM FUNCIONAMENTO;29OCT2012:00:00:00;136295;72317
2018;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;NÃO SE APLICA;NÃO SE APLICA;4;QUÍMICA;51005018;4504;UFGD;UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;SIM;"UFG;UEG";FEDERAL;PÚBLICO;UNIVERSIDADE;CENTRO-OESTE;MS;DOURADOS;ACADÊMICO;51005018172P5;QUÍMICA;DOCTORATE IN CHEMISTRY IN ASSOCIATION UFGD/UFG/UEG;DOUTORADO;4;2017;2017;EM FUNCIONAMENTO;02MAY2017:00:00:00;136489;72525
2018;CIÊNCIAS DA SAÚDE;FISIOTERAPIA E TERAPIA OCUPACIONAL;FISIOTERAPIA E TERAPIA OCUPACIONAL;NÃO SE APLICA;NÃO SE APLICA;21;EDUCAÇÃO FÍSICA;31063012;277;UNISUAM;CENTRO UNIVERSITÁRIO AUGUSTO MOTTA;NÃO;NA;PARTICULAR;PRIVADO;CENTRO UNIVERSITÁRIO;SUDESTE;RJ;RIO DE JANEIRO;ACADÊMICO;31063012002P4;CIÊNCIAS DA REABILITAÇÃO;REHABILITATION SCIENCES;MESTRADO/DOUTORADO;4;2010;2010/2015;EM FUNCIONAMENTO;10DEC2013:00:00:00;137192;73136
2018;CIÊNCIAS AGRÁRIAS;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;NÃO SE APLICA;NÃO SE APLICA;25;CIÊNCIA DE ALIMENTOS;33003017;54;UNICAMP;UNIVERSIDADE ESTADUAL DE CAMPINAS;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;SUDESTE;SP;CAMPINAS;ACADÊMICO;33003017042P0;ALIMENTOS E NUTRIÇÃO;FOOD AND NUTRITION PROGRAM;MESTRADO/DOUTORADO;5;1987;1987/1987;EM FUNCIONAMENTO;01JUN2010:00:00:00;137674;73589
2018;CIÊNCIAS HUMANAS;HISTÓRIA;HISTÓRIA LATINO-AMERICANA;HISTÓRIA DA AMÉRICA;HISTÓRIA LATINO-AMERICANA;40;HISTÓRIA;42007011;14;UNISINOS;UNIVERSIDADE DO VALE DO RIO DOS SINOS;NÃO;NA;PARTICULAR;PRIVADO;UNIVERSIDADE;SUL;RS;SÃO LEOPOLDO;ACADÊMICO;42007011001P3;HISTÓRIA;GRADUATE DEGREE PROGRAM IN HISTORY;MESTRADO/DOUTORADO;5;1987;1987/1999;EM FUNCIONAMENTO;12MAR2014:00:00:00;137231;73146
2018;ENGENHARIAS;ENGENHARIA MECÂNICA;ENGENHARIA MECÂNICA;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;31005012;528;PUC-RIO;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO;NÃO;NA;PARTICULAR;PRIVADO;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;ACADÊMICO;31005012012P1;ENGENHARIA MECÂNICA;MECHANICAL ENGINEERING;MESTRADO/DOUTORADO;7;1964;1964/1980;EM FUNCIONAMENTO;01JUN2010:00:00:00;136831;72777
2018;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;NÃO SE APLICA;NÃO SE APLICA;4;QUÍMICA;28049012;18506;UFOB;UNIVERSIDADE FEDERAL DO OESTE DA BAHIA;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;NORDESTE;BA;BARREIRAS;ACADÊMICO;28049012002P0;QUÍMICA PURA E APLICADA;POSTGRADUATE PROGRAM IN PURE AND APPLIED CHEMISTRY;MESTRADO;3;2016;2016;EM FUNCIONAMENTO;26JAN2016:00:00:00;138767;74565
2018;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;ADMINISTRAÇÃO;NÃO SE APLICA;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;26001012;577;UFAL;UNIVERSIDADE FEDERAL DE ALAGOAS;SIM;"UNIVASF;UNIFESSPA;UNIFAP;UNICENTRO;UNEMAT;UNB;UFT;UFSJ;UFSC;UFRR;UFRJ;UFPR;UFPI;UFPE;UFOPA;UFOB;UFMT;UFBA;UFAM;UESC;UENF;UEM;UEA;IFRS;IFPB;IFPA;IFMT;IFF;IFCE;IFBA;FUFPI;FORTEC";FEDERAL;PÚBLICO;UNIVERSIDADE;NORDESTE;AL;MACEIÓ;PROFISSIONAL;31102000001P6;PROFNIT - PROPRIEDADE INTELECTUAL E TRANSFERÊNCIA DE TECNOLOGIA PARA INOVAÇÃO;MASTERS IN INTELLECTUAL PROPERTY AND TECHNOLOGY TRANSFER FOR INNOVATION - PROFNIT;MESTRADO PROFISSIONAL;4;2016;2016;EM FUNCIONAMENTO;07JUN2016:00:00:00;139046;74791
2018;CIÊNCIAS EXATAS E DA TERRA;MATEMÁTICA;MATEMÁTICA;NÃO SE APLICA;NÃO SE APLICA;1;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;33003017;54;UNICAMP;UNIVERSIDADE ESTADUAL DE CAMPINAS;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;SUDESTE;SP;CAMPINAS;PROFISSIONAL;33003017085P1;MATEMÁTICA APLICADA E COMPUTACIONAL;APPLIED AND COMPUTATIONAL MATHEMATICS;MESTRADO PROFISSIONAL;4;2006;2006;EM FUNCIONAMENTO;02JAN2014:00:00:00;138766;74564
2018;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;NÃO SE APLICA;NÃO SE APLICA;4;QUÍMICA;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010191P0;QUIMICA;GRADUATE PROGRAM IN CHEMISTRY;MESTRADO/DOUTORADO;7;1970;1970/1970;EM FUNCIONAMENTO;01JUN2010:00:00:00;138772;74570
2018;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;NÃO SE APLICA;NÃO SE APLICA;49;CIÊNCIAS AMBIENTAIS;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;NORTE;AM;MANAUS;ACADÊMICO;12001015007P9;CIÊNCIAS DO AMBIENTE E SUSTENTABILIDADE NA AMAZÔNIA;ENVIRONMENTAL SCIENCE AND SUSTAINABILITY IN THE AMAZON;MESTRADO/DOUTORADO;4;2000;2000/2011;EM FUNCIONAMENTO;28APR2013:00:00:00;140717;76039
2018;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;NÃO SE APLICA;NÃO SE APLICA;36;GEOGRAFIA;32006012;17;UFU;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUDESTE;MG;ITUIUTABA;ACADÊMICO;32006012070P0;GEOGRAFIA;GEOGRAPHY;MESTRADO;3;2015;2015;EM FUNCIONAMENTO;04MAR2015:00:00:00;140720;76082
2018;CIÊNCIAS SOCIAIS APLICADAS;ECONOMIA;ECONOMIA;NÃO SE APLICA;NÃO SE APLICA;28;ECONOMIA;33003017;54;UNICAMP;UNIVERSIDADE ESTADUAL DE CAMPINAS;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;SUDESTE;SP;CAMPINAS;ACADÊMICO;33003017020P7;CIÊNCIA ECONÔMICA;ECONOMIC SCIENCE;MESTRADO/DOUTORADO;6;1974;1974/1977;EM FUNCIONAMENTO;03APR2012:00:00:00;141147;76463
2018;CIÊNCIAS DA SAÚDE;ENFERMAGEM;ENFERMAGEM;NÃO SE APLICA;NÃO SE APLICA;20;ENFERMAGEM;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019082P7;ENFERMAGEM;GRADUATE PROGRAM IN NURSING;MESTRADO/DOUTORADO;4;2010;2010/2014;EM FUNCIONAMENTO;23MAR2010:00:00:00;141139;76416
2018;CIÊNCIAS AGRÁRIAS;AGRONOMIA;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;42002010;582;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUL;RS;SANTA MARIA;ACADÊMICO;42002010027P4;CIÊNCIA DO SOLO;SOIL SCIENCE;MESTRADO/DOUTORADO;6;2003;2003/2003;EM FUNCIONAMENTO;23OCT2012:00:00:00;139716;75260
2018;CIÊNCIAS HUMANAS;HISTÓRIA;HISTÓRIA;NÃO SE APLICA;NÃO SE APLICA;40;HISTÓRIA;28005015;40;UNEB;UNIVERSIDADE DO ESTADO DA BAHIA;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;NORDESTE;BA;SALVADOR;ACADÊMICO;28005015071P9;ESTUDOS AFRICANOS, POVOS INDÍGENAS E CULTURAS NEGRAS;MASTER IN AFRIICAN STUDIES, IINDIANS POPULATIONS AND BLACK CULTURES;MESTRADO;3;2018;2018;EM FUNCIONAMENTO;12MAR2018:00:00:00;140271;75715
2018;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;LETRAS;NÃO SE APLICA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;42004012;12;FURG;UNIVERSIDADE FEDERAL DO RIO GRANDE;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUL;RS;RIO GRANDE;ACADÊMICO;42004012010P3;LETRAS;GRADUATE PROGRAM IN LITERATURE;MESTRADO/DOUTORADO;4;2001;2001/2012;EM FUNCIONAMENTO;18FEB2013:00:00:00;139862;75391
2018;CIÊNCIAS SOCIAIS APLICADAS;COMUNICAÇÃO;COMUNICAÇÃO;NÃO SE APLICA;NÃO SE APLICA;31;COMUNICAÇÃO E INFORMAÇÃO;33110018;605;USCS;UNIVERSIDADE MUNICIPAL DE SÃO CAETANO DO SUL;NÃO;NA;MUNICIPAL;PÚBLICO;UNIVERSIDADE;SUDESTE;SP;SÃO CAETANO DO SUL;PROFISSIONAL;33110018004P1;INOVAÇÃO NA COMUNICAÇÃO DE INTERESSE PÚBLICO;INNOVATION IN THE COMMUNICATION OF PUBLIC INTEREST;MESTRADO PROFISSIONAL;3;2017;2017;EM FUNCIONAMENTO;15MAR2017:00:00:00;139671;75255
2018;CIÊNCIAS EXATAS E DA TERRA;FÍSICA;FÍSICA;NÃO SE APLICA;NÃO SE APLICA;3;ASTRONOMIA / FÍSICA;31001017;586;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;ACADÊMICO;31001017174P6;INTERDISCIPLINAR EM FÍSICA APLICADA;INTERDISCIPLINARY IN APPLIED PHYSICS;MESTRADO;4;2018;2018;EM FUNCIONAMENTO;06AUG2018:00:00:00;138898;74670
2018;CIÊNCIAS BIOLÓGICAS;FISIOLOGIA;FISIOLOGIA;NÃO SE APLICA;NÃO SE APLICA;8;CIÊNCIAS BIOLÓGICAS II;33147019;NI;SBFIS;SOCIEDADE BRASILEIRA DE FISIOLOGIA;SIM;"USP;UNIPAMPA;UNIFAL;UNESP-ARAÇ;UFVJM;UFSC;UFRRJ;UFRJ;UFRGS;UFPB-JP;UFMG;UFG;UFBA;UERN;UEL";PARTICULAR;PRIVADO;NÃO INFORMADO;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33147019001P2;MULTICÊNTRICO EM CIÊNCIAS FISIOLÓGICAS;MULTICENTER GRADUATION IN PHYSIOLOGY;MESTRADO/DOUTORADO;4;2009;2009/2009;EM FUNCIONAMENTO;12MAR2014:00:00:00;139097;74814
2018;CIÊNCIAS HUMANAS;ANTROPOLOGIA;ANTROPOLOGIA;NÃO SE APLICA;NÃO SE APLICA;35;ANTROPOLOGIA / ARQUEOLOGIA;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010151P8;ARQUEOLOGIA;ARCHEOLOGY;MESTRADO/DOUTORADO;5;1989;1989/1989;EM FUNCIONAMENTO;04NOV2013:00:00:00;139099;74816
2018;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITO;NÃO SE APLICA;NÃO SE APLICA;26;DIREITO;41001010;585;UFSC;UNIVERSIDADE FEDERAL DE SANTA CATARINA;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUL;SC;FLORIANÓPOLIS;PROFISSIONAL;41001010158P2;DIREITO;PROFESSIONAL MASTER IN LAW;MESTRADO PROFISSIONAL;3;2016;2016;EM FUNCIONAMENTO;26FEB2016:00:00:00;139938;75492
2018;CIÊNCIAS DA SAÚDE;SAÚDE COLETIVA;SAÚDE COLETIVA;NÃO SE APLICA;NÃO SE APLICA;22;SAÚDE COLETIVA;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016079P8;SAÚDE, AMBIENTE E SOCIEDADE NA AMAZÔNIA;HEALTH, ENVIRONMENT AND SOCIETY IN AMAZONIA;MESTRADO;3;2014;2014;EM FUNCIONAMENTO;18FEB2014:00:00:00;140836;76136
2018;CIÊNCIAS AGRÁRIAS;AGRONOMIA;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;52010015;1303;IFGOIANO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;NÃO;NA;FEDERAL;PÚBLICO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA;CENTRO-OESTE;GO;GOIÂNIA;PROFISSIONAL;52010015102P0;PROTEÇÃO DE PLANTAS;PLANT PROTECTION;MESTRADO PROFISSIONAL;3;2015;2015;EM FUNCIONAMENTO;30MAR2015:00:00:00;139860;75389
2018;ENGENHARIAS;ENGENHARIA CIVIL;ENGENHARIA CIVIL;NÃO SE APLICA;NÃO SE APLICA;10;ENGENHARIAS I;40006018;588;UTFPR;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUL;PR;CURITIBA;ACADÊMICO;40006018008P6;ENGENHARIA CIVIL;CIVIL ENGINEERING;MESTRADO/DOUTORADO;4;2009;2009/2015;EM FUNCIONAMENTO;03FEB2014:00:00:00;140972;76270
2018;CIÊNCIAS DA SAÚDE;MEDICINA;ANATOMIA PATOLÓGICA E PATOLOGIA CLÍNICA;ANATOMIA PATOLÓGICA E PATOLOGIA CLÍNICA;NÃO SE APLICA;16;MEDICINA II;28025016;NI;FIOCRUZ-CPQGM;FIOCRUZ ( CENTRO DE PESQUISA GONÇALO MONIZ );NÃO;NA;FEDERAL;PÚBLICO;NÃO INFORMADO;NORDESTE;BA;SALVADOR;ACADÊMICO;28025016001P4;BIOTECNOLOGIA EM SAÚDE E MEDICINA INVESTIGATIVA;BIOTECHNOLOGY IN HEALTH AND MEDICINE INVESTIGATIVE;MESTRADO/DOUTORADO;6;2006;2006/2006;EM FUNCIONAMENTO;20MAR2014:00:00:00;136814;72790
2018;CIÊNCIAS SOCIAIS APLICADAS;ECONOMIA;ECONOMIA;NÃO SE APLICA;NÃO SE APLICA;28;ECONOMIA;42005019;21;PUC/RS;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;NÃO;NA;PARTICULAR;PRIVADO;UNIVERSIDADE;SUL;RS;PORTO ALEGRE;ACADÊMICO;42005019027P0;ECONOMIA;GRADUATE PROGRAM IN ECONOMICS;MESTRADO/DOUTORADO;4;2002;2002/2012;EM FUNCIONAMENTO;26FEB2014:00:00:00;136316;72301
